t,R,I,p,V,Parameters,goal,safe,unsafe,measurement,value
0.35000000000000003,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.0003854109672829509
0.35000000000000003,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.002188303042203188
0.35000000000000003,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.543279596371576e-05
0.4,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0003118613385595381
0.4,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00018619044567458332
0.4,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0011137556284666061
0.4,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.0003663922834675759
0.4,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.002041533589363098
0.4,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.538785237353295e-05
0.45,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0003507985966280103
0.45,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00020451005548238754
0.45,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.001215832307934761
0.45,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.00034833152312785387
0.45,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0019021767657250166
0.45,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.534885324072093e-05
0.5,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.00038974988274276257
0.5,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00022192663163878024
0.5,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0013109411811456084
0.5,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.0003311729815322906
0.5,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0017697566654533148
0.5,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.531373219331726e-05
0.55,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.00042871423647738993
0.55,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00023848528508096933
0.55,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0013994290493428707
0.55,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.0003148224204778671
0.55,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0016436174046248198
0.55,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.527300138259307e-05
0.6000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.00046769072650931776
0.6000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.0002542264119256288
0.6000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0014816098846495152
0.6000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.00029929514857940376
0.6000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0015238042687997222
0.6000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.523774936795235e-05
0.65,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0005066784797236323
0.65,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.0002691911649890244
0.65,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0015578001039102674
0.65,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.0002845369162969291
0.65,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.001409917022101581
0.65,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.520487659145147e-05
0.7000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0005456767394207418
0.7000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00028341801953502
0.7000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0016282959841191769
0.7000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.000270486663794145
0.7000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0013015078147873282
0.7000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.516952998936176e-05
0.75,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0005846846615895629
0.75,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00029694236582145095
0.75,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0016933713341131806
0.75,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.0002571343502495438
0.75,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0011984854936599731
0.75,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.513672997243702e-05
0.8,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0006237014895305037
0.8,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00030979907023720443
0.8,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.001753295655362308
0.8,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.00024443972506560385
0.8,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0011005395790562034
0.8,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.510500679723918e-05
0.8500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0006627265829592943
0.8500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.000322021049214527
0.8500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.00180832261685282
0.8500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.00023233737738337368
0.8500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.001007196493446827
0.8500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.506811041617766e-05
0.9,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0007017591851763427
0.9,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00033363793045282364
0.9,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.00185868248809129
0.9,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.0002208757505286485
0.9,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0009187610121443868
0.9,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.504145130747929e-05
0.9500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0007407987141050398
0.9500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.0003446817281655967
0.9500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0019046205561608076
0.9500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.0002099585544783622
0.9500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0008345411624759436
0.9500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.501172174466774e-05
1.0,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0007798445294611156
1.0,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.0003551796544343233
1.0,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0019463476492092013
1.0,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.00019955138850491494
1.0,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0007542799576185644
1.0,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.49771245662123e-05
1.05,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0008188961073756218
1.05,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00036515723331831396
1.05,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.001984061673283577
1.05,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.00018967622600030154
1.05,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0006781040574423969
1.05,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.49482462904416e-05
1.1,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0008579528657719493
1.1,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00037464103661477566
1.1,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0020179669372737408
1.1,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.00018029790953733027
1.1,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0006057678838260472
1.1,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.492192187579349e-05
1.1500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0008970142807811499
1.1500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00038365591899491847
1.1500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0020482554100453854
1.1500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.00017135925008915365
1.1500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0005368405836634338
1.1500000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.489239603979513e-05
1.2000000000000002,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0009360798285342753
1.2000000000000002,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00039222388295456767
1.2000000000000002,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0020750975236296654
1.2000000000000002,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.00016285976744256914
1.2000000000000002,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.000471289997221902
1.2000000000000002,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.486296479124576e-05
1.25,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0009751491015776992
1.25,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00040036687278188765
1.25,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.00209866208024323
1.25,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.0001547826104797423
1.25,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.00040900014573708177
1.25,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.48355926387012e-05
1.3,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0010142215760424733
1.3,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00040810601785779
1.3,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0021191120613366365
1.3,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.00014710957475472242
1.3,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0003498139267321676
1.3,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.481007585534826e-05
1.35,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0010532968444749713
1.35,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.0004154614871367812
1.35,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0021366027649492025
1.35,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.0001398063759552315
1.35,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0002935129450634122
1.35,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.478376599261537e-05
1.4000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.0010923745576292276
1.4000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00042245181975886226
1.4000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.0021512783132493496
1.4000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.00013285996101330966
1.4000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.0002399736549705267
1.4000000000000001,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,V,6.475728150689974e-05
1.4500000000000002,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\Omega$,0.001131454249843955
1.4500000000000002,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\theta$,0.00042909482726827264
1.4500000000000002,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$Q_g$,-0.002163277007639408
1.4500000000000002,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{\theta}$,0.00012625705858226866
1.4500000000000002,61.5,35328141.0,1.225,3.0,"R = 61.5, I = 3.53e+07, p = 1.23, V = 3",False,True,False,$\dot{Q}_g$,-0.00018906104378402233
